id,sncl_id,metric_id,value,starttime,endtime,datasrc_id,created_at
"13063538","3046","86","-172.433","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063539","3046","87","-166.493","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063540","3046","88","-157.906","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063541","3046","89","-149.948","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063542","3046","90","-144.519","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063543","3046","91","-120.46","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063544","3046","92","-145.077","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063545","3046","93","-135.387","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063546","3046","94","-127.624","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063547","3046","95","-130.061","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063548","3046","96","-124.743","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063549","3046","98","2.72061317982e-06","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063550","3046","97","2.31430597463e-07","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063551","3046","81","1345","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063552","3046","82","253.574597926","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063553","3046","83","170.174180596","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063554","3046","84","-404","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063555","3046","85","941","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063556","3046","79","3605.06","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063557","3046","80","3605.06","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063558","3046","77","100.001664355","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063559","3046","78","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063560","3046","105","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063561","3046","106","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063562","3046","107","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13063563","3046","108","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:18:19"
"13071660","4060","99","14","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071661","4060","100","6","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071662","4060","101","6","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071663","4060","102","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071664","4060","103","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071665","4060","104","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071666","4060","86","-101.578","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071667","4060","87","-104.039","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071668","4060","88","-105.51","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071669","4060","89","-107.588","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071670","4060","90","-108.423","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071671","4060","91","-109.01","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071672","4060","92","-117.418","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071673","4060","93","-118.487","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071674","4060","94","-112.565","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071675","4060","95","-98.1929","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071676","4060","96","-100.679","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071677","4060","98","3.13461041567e-05","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071678","4060","97","1.33061783264e-06","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071679","4060","81","2863","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071680","4060","82","-12707.3692371","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071681","4060","83","28.4396507621","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071682","4060","84","-14193","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071683","4060","85","-11330","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071684","4060","79","7210.11","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071685","4060","80","7210.11","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071686","4060","77","200.003051318","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071687","4060","78","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071688","4060","105","2540.54","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071689","4060","106","70.01","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071690","4060","107","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071691","4060","108","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:04"
"13071916","4099","99","1","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071917","4099","100","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071918","4099","101","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071919","4099","102","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071920","4099","103","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071921","4099","104","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071922","4099","86","-99.4639","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071923","4099","87","-100.853","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071924","4099","88","-102.512","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071925","4099","89","-105.561","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071926","4099","90","-106.588","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071927","4099","91","-109.844","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071928","4099","92","-114.576","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071929","4099","93","-116.037","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071930","4099","94","-115.911","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071931","4099","95","-114.564","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071932","4099","96","-95.0303","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071933","4099","98","1.35814898784e-05","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071934","4099","97","1.35581047869e-06","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071935","4099","81","81","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071936","4099","82","5527.68367794","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071937","4099","83","13.5524883844","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071938","4099","84","5487","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071939","4099","85","5568","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071940","4099","79","3605.06","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071941","4099","80","3605.06","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071942","4099","77","100.001664355","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071943","4099","78","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071944","4099","105","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071945","4099","106","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071946","4099","107","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071947","4099","108","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:17"
"13071948","4102","99","1","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071949","4102","100","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071950","4102","101","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071951","4102","102","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071952","4102","103","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071953","4102","104","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071954","4102","86","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071955","4102","87","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071956","4102","88","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071957","4102","89","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071958","4102","90","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071959","4102","91","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071960","4102","92","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071961","4102","93","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071962","4102","94","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071963","4102","95","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071964","4102","96","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071965","4102","98","2.72545363284e-05","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071966","4102","97","1.08780811154e-06","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071967","4102","81","27984","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071968","4102","82","-2502.46835364","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071969","4102","83","931.621049766","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071970","4102","84","-14893","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071971","4102","85","13091","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071972","4102","79","1442.03","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071973","4102","80","1442.03","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071974","4102","77","40.0008321775","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071975","4102","78","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071976","4102","105","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071977","4102","106","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071978","4102","107","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13071979","4102","108","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:18"
"13072012","4105","99","2","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072013","4105","100","1","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072014","4105","101","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072015","4105","102","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072016","4105","103","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072017","4105","104","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072018","4105","86","-110.083","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072019","4105","87","-112.362","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072020","4105","88","-113.117","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072021","4105","89","-115.439","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072022","4105","90","-115.895","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072023","4105","91","-114.431","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072024","4105","92","-117.945","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072025","4105","93","-116.65","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072026","4105","94","-111.322","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072027","4105","95","-107.662","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072028","4105","96","-104.792","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072029","4105","98","7.20842599444e-05","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072030","4105","97","1.16432894155e-06","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072031","4105","81","758","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072032","4105","82","-10989.8000782","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072033","4105","83","18.2709592807","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072034","4105","84","-11394","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072035","4105","85","-10636","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072036","4105","79","3605.06","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072037","4105","80","3605.06","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072038","4105","77","100.001664355","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072039","4105","78","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072040","4105","105","63.91","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072041","4105","106","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072042","4105","107","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13072043","4105","108","0","2018-02-01 15:00:00","2018-02-01 16:00:00","1","2018-02-01 17:26:21"
"13093660","446","99","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093662","446","100","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093664","446","101","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093666","446","102","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093668","446","103","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093670","446","104","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093672","446","86","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093674","446","87","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093676","446","88","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093678","446","89","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093680","446","90","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093682","446","91","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093684","446","92","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093686","446","93","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093688","446","94","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093690","446","95","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093692","446","96","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093693","446","98","4.63106502026e-06","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093694","446","97","2.15892437214e-07","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093695","446","81","1345","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093696","446","82","-3803.49709299","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093697","446","83","157.087792475","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093698","446","84","-4464","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093699","446","85","-3119","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093700","446","79","1802.54","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093701","446","80","1802.54","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093702","446","77","50.00110957","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093703","446","78","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093704","446","105","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093705","446","106","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093706","446","107","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093707","446","108","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:38"
"13093708","449","99","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093709","449","100","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093710","449","101","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093711","449","102","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093712","449","103","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093713","449","104","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093714","449","86","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093715","449","87","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093716","449","88","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093717","449","89","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093718","449","90","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093719","449","91","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093720","449","92","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093721","449","93","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093722","449","94","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093723","449","95","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093724","449","96","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093725","449","98","1.72001716339e-05","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093726","449","97","4.19424653736e-07","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093727","449","81","2059","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093728","449","82","-1763.23749397","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093729","449","83","166.925413491","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093730","449","84","-2824","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093731","449","85","-765","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093732","449","79","1802.53","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093733","449","80","1802.53","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093734","449","77","50.0008321775","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093735","449","78","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093736","449","105","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093737","449","106","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093738","449","107","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13093739","449","108","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:09:40"
"13102572","3046","99","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102573","3046","100","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102574","3046","101","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102575","3046","102","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102576","3046","103","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102577","3046","104","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102578","3046","86","-179.405","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102579","3046","87","-173.697","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102580","3046","88","-164.634","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102581","3046","89","-150.89","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102582","3046","90","-145.031","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102583","3046","91","-121.48","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102584","3046","92","-147.436","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102585","3046","93","-126.562","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102586","3046","94","-121.943","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102587","3046","95","-126.413","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102588","3046","96","-121.626","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102589","3046","98","6.1568935217e-06","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102590","3046","97","2.45311554798e-07","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102591","3046","81","1548","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102592","3046","82","172.159855869","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102593","3046","83","149.270185746","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102594","3046","84","-523","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102595","3046","85","1025","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102596","3046","79","3605.06","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102597","3046","80","3605.06","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102598","3046","77","100.001664355","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102599","3046","78","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102600","3046","105","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102601","3046","106","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102602","3046","107","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
"13102603","3046","108","0","2018-02-01 18:00:00","2018-02-01 19:00:00","1","2018-02-01 20:17:58"
